user_id,review_id,,votes.cool,business_id,votes.funny,stars,date,votes.useful
0NTYU4H1_fMfMSvrBgf5rA,3HNo4pR7uGgdUm8iCV_gfQ,,0,ZEdaJ8mcMpPiFWgDuSPqeA,0,4,2015-09-08,0
mRvTlg0f-1onvFEjJ91e4w,XOwxkMCXMMo1M8QrgbWdvA,,0,EQxbEKkHxNvRT_-S5A-Gcw,0,3,2015-06-14,1
YaovXwobO9BdMUz94MSuWA,aQs_16mMm8UOWBYPunMSsw,,0,EQxbEKkHxNvRT_-S5A-Gcw,0,5,2015-11-29,0
xQpO4Jfi-Np3HLmJrQAe0Q,tXZ7OQQP_WEgvLWewhmtrw,,2,EcUM3ONkY1RUCB1R1_4FrA,2,4,2012-07-15,4
xQpO4Jfi-Np3HLmJrQAe0Q,WLIm2Ko8GaDki9-CbVQpyg,,2,EcUM3ONkY1RUCB1R1_4FrA,2,3,2013-05-26,3
P_-oy7crmL0EuGh3NJwpEQ,ANdPfU7xpMWmfi0Pvk2_0Q,,0,EcUM3ONkY1RUCB1R1_4FrA,0,5,2013-08-11,1
26IFNMqJ6JH42J_y1-cQ7Q,3bXOengDJ0DtpYF2_JWQvA,,0,EcUM3ONkY1RUCB1R1_4FrA,0,2,2013-08-27,1
KridBvRmhfdZdPdlAbNx0w,0SbkPGZDMUYLiusRUEg3Gw,,0,EcUM3ONkY1RUCB1R1_4FrA,0,1,2014-05-14,2
gsdSJTKtaLtjynSD6hgQVw,wfiSaYQvSU_IEtCV-PBXJw,,0,EcUM3ONkY1RUCB1R1_4FrA,1,5,2014-05-19,3
W43Y5NGicz808DJGLwywNA,su-1fsQjLHYjah2oqr6fTQ,,0,EcUM3ONkY1RUCB1R1_4FrA,0,2,2014-07-09,0
fMWcF9012FLCOojO8qDNaw,uCtmG018WNo240lXvUK4uA,,0,EcUM3ONkY1RUCB1R1_4FrA,0,5,2014-08-21,0
FmXrv2hrGitpyZ5gS-samQ,Zrurfthm1VW9bb-mcdwNzg,,0,EcUM3ONkY1RUCB1R1_4FrA,0,4,2014-09-21,0
kFlz4l2MyEAKrQz0CCYqIg,_6nnYt2aPA4cTNSTaE3tDQ,,1,EcUM3ONkY1RUCB1R1_4FrA,0,3,2014-11-18,1
rRD1PeBUywabL2Mnc-hC8w,OJfvgbAZYpP86Rcy1yL_QQ,,0,EcUM3ONkY1RUCB1R1_4FrA,0,1,2015-07-18,1
Ls5eMEvLuqC4B6zUjZXKYw,Vgt_7nEtlcu1r-IY50jgvw,,0,EcUM3ONkY1RUCB1R1_4FrA,0,3,2015-08-14,1
gzQmN7OBpnSwVGr7G7XMvQ,FgekWRgJT_00BCvL_DpNeg,,0,EcUM3ONkY1RUCB1R1_4FrA,0,3,2015-08-18,0
Yns7_j6fOav-_165r9KAbA,8ZNOGVk0182DoIJVWN6QLg,,0,C-HHfWkKcf4tj6PiwB9S8g,0,5,2014-07-19,1
X2IgcVOkVoWrgYecpIrDFQ,043k_ZYm6BqI915raQeBeQ,,0,C-HHfWkKcf4tj6PiwB9S8g,0,5,2014-07-21,1
h0wjJ6UbNvUukVWDY2q_0g,QOhUZdyduhEP4iAA2G5Sjw,,0,C-HHfWkKcf4tj6PiwB9S8g,0,5,2015-05-26,0
8UPHl27DvikJzTh61qjHVQ,MEDJg_miDuawR75SBiZhXA,,1,IP_1LeKBGA5HYzNQrGqJGQ,0,5,2013-05-23,1
1aJDObErOmph7lv7QzdtdQ,2hvYDVEOmKFRszgH66R6kQ,,0,IlYZpqwOurHvzSzU0XsE-w,0,2,2015-01-13,0
3kJqzRUBAupqC-dqVrDo6Q,k2U0vY-1WCmNB1S5g0s6RA,,3,Dy8d1vPTTutHUaqfI5-8Lg,1,5,2013-01-09,5
7BObnOKExDB8JM-Z-OPO1A,BGgZJpm68t51rCvSiScr8g,,0,Dy8d1vPTTutHUaqfI5-8Lg,0,3,2015-10-07,0
1-MjkXecUX-tIqEIObb8rw,CTHdTCJZPf1mqMv2ACeslw,,0,ETw49U8Pd6n48jXX9TBaow,0,5,2015-09-22,1
AKi_9X8a7YSlherZU9MIXQ,6Pw1EfD0NdBS2uDP2sgPVQ,,0,kyNHcuvg7Rl1gzrPFvZI6Q,0,1,2015-07-27,1
g2ulJ1djCHM7CDj0ziA_IA,n75laKmaGWuqF-elQeWL9g,,0,kyNHcuvg7Rl1gzrPFvZI6Q,0,5,2015-11-09,0
k6d8bNJK3OXHkOaum-4Pjg,4la2W8hgr0xooFk9pd-s_w,,4,xfZhTtsYzY95B4IG0FHXSA,1,5,2013-01-11,2
iwuNxadL8wPpdFnRx1IZMg,WcTG01ZHEBgFf7zkUtZuRw,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2013-01-12,1
JCDAI-P8QEGOLisWo5Lfwg,9bE9IdkoobOdzentMET_ow,,1,xfZhTtsYzY95B4IG0FHXSA,0,5,2013-02-08,1
uZbTb-u-GVjTa2gtQfry5g,#NAME?,,2,xfZhTtsYzY95B4IG0FHXSA,0,4,2013-02-20,4
ykg2CVxGixbsXUJvDs96JQ,__uFLnzYUfE-mu82UU7evA,,1,xfZhTtsYzY95B4IG0FHXSA,0,5,2013-02-22,1
IJ5txGsHzBXtgB4StrSQmw,Dp6C5BK4qq88pRvdcycUnw,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2013-02-24,1
BjwXX-sChcjx2E55B_7rXg,AJgNNnHq8W_yu59-bPuUyQ,,2,xfZhTtsYzY95B4IG0FHXSA,5,5,2013-03-05,0
TbrFykUpMolfWd__RxBjmg,88InFE7SiGOmdCek76-iEA,,1,xfZhTtsYzY95B4IG0FHXSA,1,4,2013-06-18,1
OI1iNMzrKaFkX1ZSqGsFAA,LyIA6Yi5m6EmKVuN8bVFbw,,6,xfZhTtsYzY95B4IG0FHXSA,3,4,2013-09-09,9
4DtBamDdmuYGozIHJN9cig,n92YHEjgsOBiBXV3ESmhAw,,1,xfZhTtsYzY95B4IG0FHXSA,2,3,2014-01-25,2
3Wj5BXC9Rcd16btC3X2clw,LFxWvTJxq90SW9_MgyPisA,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2014-02-11,0
PdnYz0cdJaRZ-C4aMgRLzA,nN3Usts3_Datxqp3t22BPw,,1,xfZhTtsYzY95B4IG0FHXSA,0,3,2014-02-25,1
R4Ax3btoJ6qLXhqq6J50VQ,TIqtgC5X8amLVtDhcMeSOw,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2014-06-06,0
YKarxqp_J0csQvEB_YZt8A,S4BJ9AacAZz0ucan_mkI2A,,0,xfZhTtsYzY95B4IG0FHXSA,0,3,2014-07-17,0
isFXV201Yo5j-STWvoguZg,HLDyu4FxrisTdt2vCx0V3Q,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2014-08-06,0
4D6fUykocgc99jXPKyYzTA,9IDTHTr9uvd2DlZWAJV0KA,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2014-09-07,0
T7J9ae0wTskrI_Bgwp-4cA,dfvflBDWcWqh0UoBy2omwQ,,0,xfZhTtsYzY95B4IG0FHXSA,0,3,2014-09-22,0
gIHiqCFhc0b2bYdh64V40w,Mhh9X_ZpzVgvcE68jZ9C4g,,0,xfZhTtsYzY95B4IG0FHXSA,0,2,2014-11-30,0
51OR1evWM-0KFq0FNzE-_g,QNknYsV-c3FsMd5jdeypHg,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2014-12-10,0
1wG3GFywmOctUGshJJPIQg,kx4OWqgtwWFsmaVfaXkdew,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2014-12-18,0
v5HZYYF6_DwCRf31O-_5Fw,D1L5gFGo0LuE4_h88TNPwg,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2015-01-30,2
4TfSixcql5XSiyF4NnhKjg,I8J-FiaWiyxcMKNAOrU3rQ,,1,xfZhTtsYzY95B4IG0FHXSA,0,4,2015-02-07,2
MGs7Aj2e4fGpuEKnMCEg1A,4_3Bub5na_r_EOxqW5rC-g,,1,xfZhTtsYzY95B4IG0FHXSA,0,5,2015-03-25,1
H5oNDzcqmaAkVOGX6SR5fA,9RELiXWMfv5dRS2GvYO1XQ,,0,xfZhTtsYzY95B4IG0FHXSA,0,1,2015-04-12,0
GoDjpEPTyUQoQVRwPljIgw,haLLWLMUmSh8Z1GK4nrpXw,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2015-05-21,0
JQkOKYKXvB1g4D36moqmLw,JxVCGewfcx1w1VHUpFLRbw,,0,xfZhTtsYzY95B4IG0FHXSA,0,5,2015-05-31,0
egj2hCTHIWeavu_t9hN6Zw,fW6A1b0ASVty72CVQ_lLxg,,0,xfZhTtsYzY95B4IG0FHXSA,0,2,2015-08-13,0
XyY5iUUpNf906kOd52mVBg,s-DIE2wL_CFzUdBTVX6SVA,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2015-09-24,0
miRphb5MayN-7aZIrRSdLg,jpSppepysXVqMoPVtMHnZg,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2015-09-29,0
O5qpkcjQcxsUXM_-5aqs_A,7_pGXhz82LCzSp3iADWLqg,,0,xfZhTtsYzY95B4IG0FHXSA,1,1,2015-10-03,1
wj9wbBQPOQ9RG44d1XEl1A,1qlY3e2Nzy3tsmDI2qVLKw,,0,xfZhTtsYzY95B4IG0FHXSA,0,4,2015-11-16,0
n6PzjSjZFjy7_jNEJAOo6w,EJ-6-yE9A_V2luzbN8p75g,,0,G149aO4XXAKBsUcksvuI7g,0,5,2013-08-13,1
9dHHtgu5OhOjibf780dd_w,tRlx2TCvyZ0rek5vq2Ttiw,,1,G149aO4XXAKBsUcksvuI7g,0,4,2013-08-15,2
T70B3fDF7LHWntNWlYwhhA,pw3mRfm0XIv7G4Sj9uLxoA,,2,G149aO4XXAKBsUcksvuI7g,0,4,2014-04-09,1
NKQbiAr1dXaiF77mv4Iwlw,baO0_sHZ-Bo7BzVX2W3zcg,,0,G149aO4XXAKBsUcksvuI7g,0,5,2014-05-14,0
IkDYeJ2bc0cbcV4BHXKzew,1KknFkOGckzWSSF7G5Jskw,,0,G149aO4XXAKBsUcksvuI7g,0,5,2014-07-16,0
b-hEFOLW1UHK-AckXAM3lQ,_RIcIzhMxdRcl9FffML5eg,,0,G149aO4XXAKBsUcksvuI7g,0,5,2014-08-24,0
ixeB1lGUcWFnfjqT15q_aQ,lEpZuGPZZe3yh-FaDQuLjA,,0,G149aO4XXAKBsUcksvuI7g,0,5,2014-08-28,0
cENkmrEa7eLdkUsbT2XKyQ,T1mfTkqUGwBpj9GcnPYpnQ,,0,G149aO4XXAKBsUcksvuI7g,0,2,2014-11-14,0
3q5Ih9mdVG-aSnrHBfDF-w,_SazAmdq9OhVi69O7xZx8Q,,0,G149aO4XXAKBsUcksvuI7g,0,5,2015-02-28,0
o3f_fZVVMV_Q3JRkkivzHg,jTPv_xVVl0Q8yz9kvty0vg,,0,G149aO4XXAKBsUcksvuI7g,0,3,2015-03-08,1
XnXR4JGi5m5LyIG2OpQLAQ,XxCxw54FkIWL_cDVWrFEAQ,,0,G149aO4XXAKBsUcksvuI7g,0,4,2015-04-01,0
AiHWxZToZAlG91JqdaKbcQ,zpH38WRL_yfeKX_roDslFg,,0,G149aO4XXAKBsUcksvuI7g,0,5,2015-04-28,0
aBH-fltGz4qV3lHtYgkN_Q,g6HJdUrMmAm9WTr06sS1qg,,0,G149aO4XXAKBsUcksvuI7g,0,5,2015-04-29,0
hLuKgo7G6us4wNQoFb7N8A,P9F5Shg2FEmwjIIa_zKh7g,,7,G149aO4XXAKBsUcksvuI7g,4,5,2015-05-08,8
726nkDnAsWda1Y3dd34ABg,LTdsUliRCIqWWA0BwO1LZg,,3,G149aO4XXAKBsUcksvuI7g,3,3,2015-06-01,4
AFetRdY_6n6S2V50Gmy7Kw,wGbnJHHxoWcO9xK_LqKYWA,,0,G149aO4XXAKBsUcksvuI7g,0,5,2015-06-10,0
zi1AdqtqtRCGvfjx33Kj_g,UHM5p1K3e6vLscryCT5Y_w,,1,G149aO4XXAKBsUcksvuI7g,1,4,2015-09-01,1
rVIEBMxfQ0VJMIagqZqz8w,X79qBoAimNKZFmKY7jzLhw,,0,G149aO4XXAKBsUcksvuI7g,0,5,2015-10-01,0
yGaVtKmAw7uoxIQfwMQecA,xGfnIRTSrGF-rxvJmqdTvg,,0,G149aO4XXAKBsUcksvuI7g,0,5,2015-11-28,0
WHiAU5w1s4e9ojiuNIduTQ,tuvFjoF2MvkNaENAi7pxRA,,0,358EZJ3WFHId1_ZClU4zDQ,0,4,2014-11-10,0
MGs7Aj2e4fGpuEKnMCEg1A,AGsZAXtZd6Abx6p4Ub4S6w,,1,358EZJ3WFHId1_ZClU4zDQ,0,4,2015-03-24,2
-26J4wzYrjU7IIQAkR1EWg,a5qXHVRDtBxqVMLPiVRlwQ,,1,358EZJ3WFHId1_ZClU4zDQ,1,4,2015-08-21,1
xQpO4Jfi-Np3HLmJrQAe0Q,n14nVf8uuIvMkY8tfEU2Kw,,12,iR535TnJtX9aC5mp6vYprw,9,5,2013-02-15,15
SyjTlN6mB2bz33U_RE0k9A,e-XT_OPhg_rhB0iFpXRuZA,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-02-27,0
SyjTlN6mB2bz33U_RE0k9A,W6yXKgRU5CZ3vtj2pvfh1w,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-03-01,1
D6PxfJsBrrbAUSY3Rxf_CA,oVhBPoWmN8DfcEezs2ybyw,,1,iR535TnJtX9aC5mp6vYprw,4,2,2013-04-16,4
RsxN6yw1PYnGF0ol-og9Aw,MXdwbNtkKtXzmFqmmS7Qew,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-04-20,0
X-b0du6ivnH6x9zuvSxoYg,gdzESWU8c6DAPHWP9pmMcg,,2,iR535TnJtX9aC5mp6vYprw,0,4,2013-04-20,3
4p-qAdc_ZLXfieNwaZGNGA,7ofuzwZAxS1kZy-1KJ4RUg,,2,iR535TnJtX9aC5mp6vYprw,0,4,2013-04-26,2
gsdSJTKtaLtjynSD6hgQVw,e8xOuOpJDW3RtMd1IaA0Xg,,2,iR535TnJtX9aC5mp6vYprw,1,4,2013-06-03,3
i_rr4ItLW-dcKMJgkGBVew,ddWQjuyapgbN9ngmDjQ3Dg,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-06-29,1
TdjT7TgOWhBxhd_lgGygCA,_D5k8bgFdNbSS4Gkmon2Vg,,3,iR535TnJtX9aC5mp6vYprw,3,5,2013-07-27,5
vCkEfo5Y_qvAMfltMMzG8Q,s_NMzEFSGT1G7Ofx9nRnog,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-08-15,0
#NAME?,K7L0NTNlqE6YlMb6m-8PbA,,2,iR535TnJtX9aC5mp6vYprw,0,5,2013-08-15,1
SnPUeXXMiakEoJnrIpQLAQ,v2tphX6AMvTJam4Ipmh9Jw,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-08-17,0
4qsCn6ahypJsUsgXO49ijg,d8xZu4iSAinu8aBA328HMg,,0,iR535TnJtX9aC5mp6vYprw,0,2,2013-09-21,0
nK6CimCystb-BMFAZJs36Q,QMF3sUmlBcN_qJ4lkwHhjA,,1,iR535TnJtX9aC5mp6vYprw,0,5,2013-10-02,2
m4aBMmxwhCcIMOpSNXwZyA,lc9FsxlEI84FgXd5rfVOJA,,1,iR535TnJtX9aC5mp6vYprw,1,4,2013-11-13,1
P8TLb6VvyiS2jY-mXvnIHg,2V3XNCdU67iyK7AVQOw1Vg,,2,iR535TnJtX9aC5mp6vYprw,0,5,2013-12-11,0
G4wAIuOxdjay-w4bWdobsQ,VKkVmzEFmguaMP1Py3QfXg,,0,iR535TnJtX9aC5mp6vYprw,0,5,2013-12-17,0
_WWtqBFHTsdN9MrbN2CcIQ,rWtt8gnK42sgPlmBxthbHg,,0,iR535TnJtX9aC5mp6vYprw,0,4,2013-12-21,0
EgxV8qTrxd4AH_kphKtagA,egesjf588VtIR6C68OlU0g,,1,iR535TnJtX9aC5mp6vYprw,2,4,2014-01-07,3
wa8ZlURBIzu9YpWERrTrpw,NIrQdjpYecPflzulK7NOhg,,0,iR535TnJtX9aC5mp6vYprw,0,5,2014-01-22,1
XUuugPgaTWn3_zreYjK2Dg,nL_8MutsgiPsdTnFBe0ffw,,1,iR535TnJtX9aC5mp6vYprw,0,4,2014-01-24,1
9A2-wSoBUxlMd3LwmlGrrQ,#NAME?,,1,iR535TnJtX9aC5mp6vYprw,0,3,2014-01-24,0
hgTX8TEWlFYDbDUucarZTA,85dQe2DHoEc-57xs8A3pxg,,0,iR535TnJtX9aC5mp6vYprw,0,5,2014-01-30,0
j32KBODcF0aN8bxxkac86g,B0lICtN4Ui2qp9duUqkv4A,,0,iR535TnJtX9aC5mp6vYprw,0,5,2014-03-01,0
D6PxfJsBrrbAUSY3Rxf_CA,LGYTPILMphYNAwdS1DwTBA,,9,iR535TnJtX9aC5mp6vYprw,4,5,2014-03-12,11
Lt48u_vx0CzKxeGoCw7a9w,Dyyvw4pG2tYIHkgcFnSUYw,,1,iR535TnJtX9aC5mp6vYprw,0,4,2014-03-15,0
5HVwZjofysb9qCCOMGmVgA,MZtz_jLniLWnImq2UtTQxw,,2,iR535TnJtX9aC5mp6vYprw,1,5,2014-05-03,2
