user_id,review_id,,votes.cool,business_id,votes.funny,stars,date,votes.useful
gUXfVNgnNF9WU73T-d-FKQ,OOfHBaMQmqFKO69HDSUv0A,,0,XTtNevBI5G5x_GjFqSBMpA,0,2,2013-12-23,3
66oDhsKSB_eSrhCKiERDow,Jet0XOmSgH0MlGv7WWKF-Q,,0,ytcm2DXuJWKPTqCtr6uJ4A,0,3,2015-02-01,0
AekI5EGgoYTFKecU3I0jfA,mIk3bA_5e42qmpvBn5kq1w,,0,43NQ-q543lb1VTstqLZIqg,0,1,2015-11-29,0
TQ5eVGOFr_qB5_BbEd3Sow,zw2x-epxLY5HllV1qMZLOA,,0,NHVfmBrpj5FuzSzJrCtm7g,0,3,2012-11-29,0
TQ5eVGOFr_qB5_BbEd3Sow,qyPoixDJl1RbKJbGqgkgSw,,0,R-aDr2HjBAHR3FoL2Dtd5Q,0,3,2012-11-29,0
XstxrbfNYkJ3CPQAgkNdbA,xhlVPfZ13YNDzFNILQFw2w,,0,gsNv5QNfuFnD8eMhejSmGg,0,2,2012-12-03,2
#NAME?,_yT-69UAnzqEi9kVKsTnkw,,1,gsNv5QNfuFnD8eMhejSmGg,1,2,2012-12-07,1
sewG1yLHBNsP2dYJH3A86w,C1jH74R1NvXb1xI794pCpQ,,1,XWpkTxBLgRXxl7g2Hw62Qg,0,5,2011-04-02,0
G7NVOlN7inKgnLpjMDIegw,amRoYCA6p2rsFjNUDTR9uA,,1,EaziHWcmjm5nGmPF-CJgQA,1,4,2012-01-03,1
wrnJrT8QMogTzszpByJHHw,jAfwzqTCOV_LWG1Oqmcmdw,,0,6JE0fp84Ws59Oh_sQoaWkQ,0,4,2013-12-18,0
why2I12KmPks4g-1XNrNGA,XAwUIRiUvwmM2r7y4A13sQ,,1,mAMeCLoTQUf3Zb808deTYg,1,3,2011-07-11,1
t3qsjX7YCa3z0vO8mODmQQ,NjY70W7-PXG04WK-TX670w,,1,mAMeCLoTQUf3Zb808deTYg,1,4,2011-11-27,1
QYwr-ijgYE6GsNUm6Nc81g,LCnrrumX2MRB-tUsRbE8Qw,,2,gHKB66up5VluCWT4vuSZpw,2,5,2010-01-10,2
iFa0SLpNeLbx6aux65mNbQ,vUuFuf4LYxfqbZH3lYxJfw,,0,Pr9rQKypHgC_J1AfufxzIw,0,4,2008-12-28,1
uZbTb-u-GVjTa2gtQfry5g,lkNAkc6GcWZjGyh8_SFMig,,5,IBrQEBb6_MFtCEiulodXeg,3,4,2015-11-21,6
R-5E6dfIlilS3YTPNcdnSA,V84_hKQv-X9QAW4WNhtWrA,,2,Sx0-lsfTkzQ7r1gxPq-C8Q,1,5,2013-01-16,2
lHdBhbhLMz170C1mxXllnQ,FK2X3kbK9Ss2pqb9wQkWww,,1,4OOi0RBsJmIzDfTVQ2mTGA,1,4,2014-02-16,2
FdH0LcC1vDPSf2DQ3E0C0Q,nHdKGiA7eTdv0TV3OLCvBA,,1,fUdr6QMsrBGOYpxS6Dcjdg,1,5,2014-05-24,1
OMWXR71yz3yuQ2f3BkcGrA,M8XMifGLlC2flBi064Vypg,,0,bqYrEwL5xjqv0u8XAij--Q,0,2,2007-10-28,0
yNnsR6FFYG228RtFibKDaw,6xFq7DdmYNncCM7E91qJKQ,,0,bqYrEwL5xjqv0u8XAij--Q,0,2,2010-08-01,1
zGgub0EFKB5iBnz_vkJZ-Q,tWHzcj27pAiCXTFn7YJ3Ag,,0,bqYrEwL5xjqv0u8XAij--Q,0,1,2012-03-19,0
A5_VXQ8Xj3svgpUy2GftaQ,Q-6IVV8FV57kPxirPcqwAA,,0,S4nbHSW29N0rcXkIlA-wbQ,0,3,2010-11-27,1
LYKMElh2u27sPIzoQFaGIQ,Z-wpTPLsHZ8nI-qEEjzkog,,1,52CzJDb4EakSjEQOUys77Q,0,4,2007-07-15,2
jO1pSCw0tv-IyimtVFtPpA,IKncf3rab7nTLuumUsBydA,,0,sh-VN4LKQ1IuJCe-_FJhuA,0,5,2015-03-08,0
cxTh9xxqbs-m8Paq6jAumg,Zfplf5--P3HIWUuBDGVKuA,,1,cztEY58Dz4GeKePKs7dKqQ,2,4,2010-11-27,2
12Cw9MPNzpM1hMXldyxXMA,lP8wFrXCtexuPMYnrpH78A,,0,RGmR2iBzqI3LEMDE6J8nJA,0,5,2015-07-07,3
6PO3R6ZUw8r6WfRnzlexnA,8gSCh-Pj7Gx-aMy1rR7bFg,,0,TRW-51US_YQbQ-ihmhHvRw,0,4,2013-06-06,1
tFLi8-M6MOOrY5CsvWHRMA,xu-vUV_3wPUNEHLKIPDnFw,,0,HVkIZnpDovj1obe7Uzxf_Q,0,5,2013-01-30,0
_Xn0l3zizZk7DGUK2rHnfw,7z-uAldwfwsuUIaA7AXJ6Q,,1,Z_9Q5UPY-zmzbNge9gRsyg,1,4,2011-11-04,1
MrB_SR346mYE7gL7Ti4OOQ,SK8cNgW2oxJXe7McJoB7kA,,0,J3A5V0Hl07o_KQSI2hHf_g,0,4,2015-06-03,0
4CgusCZkipvUhvBZrRD46w,Yo8uFJopOLHPZ7Jp4bb_aw,,2,OVtSFFNohXIz9vdWDvbnEw,0,5,2015-05-30,3
gB_gGqag-UzEocdaNQjJEw,bn9MFXbCH0gjaCK2IlTl9Q,,0,wzP2yNpV5p04nh0injjymA,0,2,2009-11-18,1
rouEJREISaR5k6TDeDnN-w,Z-GQB5P_u-z3wbAgHdtq5Q,,0,wzP2yNpV5p04nh0injjymA,0,4,2012-12-22,0
cFoiVWF42HSXQEtqxDvdWQ,C53gUG4EFCMa1gaC1WA9Sw,,1,wzP2yNpV5p04nh0injjymA,0,1,2013-06-17,0
nBFyVu9NZ9zhY49LRoULKA,o8zI3Qxh57SVWSL132FRIA,,0,V6BYjHM9SnXscfkln3hCdA,0,5,2012-01-10,0
CYHX8nnPoqclfWSsl1JWnA,kpkuccOE4lIKJcDfU06u1w,,0,Snp5LyDO9NeQiuFPOlkavw,0,5,2013-11-30,1
Iycf9KNRhxvR187Qu2zZHg,k5N48gHzi_HO6t44Ayeqxg,,2,T8IP3Ns3cZCgdyPqt18Cbw,0,2,2012-06-15,6
Q6FaSZpCtVv7PXECwDL1bg,zx1pAh1tR6ZHW2ONFlJZkQ,,0,dcd3C1gWv-vVdQ9XYV8Ubw,0,4,2013-01-11,0
QdKDB_uB6dX-IL5AGhQJBQ,PX5Z8OFuT8BpKqnnidy7zg,,0,dcd3C1gWv-vVdQ9XYV8Ubw,0,4,2015-01-13,0
oy6fdscGSXY2gzRqF9pZxg,rkZqR-HARkOh8Xl5WPKS7w,,1,EcHuaHD9IcoPEWNsU8vDTw,0,5,2010-03-05,0
gUTo-sU8HTDV9-0LH_wqZg,5W4G1cRMCGCwR0X0NYkeDA,,0,hyff2JyqQgf85MaJZslHCg,0,4,2011-12-28,0
L87hrFVD-53NV8xRvoWfUw,edLJeH3j8Nez0edYRSeg6g,,1,fLtUF61A5WrKIRIaWlf9wg,1,3,2008-10-01,1
VPXgY9lGJF3XC4ZpusxNuA,cRIPE-_gRpHIfA4xK4p8XA,,2,m4Vdae9cdx7bgr6bIjjbkw,2,4,2013-12-04,2
J9SO_VIDniyHHk59H_TSZw,bvzfLDLS3mp3WTa9R1CWWA,,0,m4Vdae9cdx7bgr6bIjjbkw,0,5,2015-05-16,0
tiyg_cQaPdUuSG95Xpi_sA,Den6e1tk3Qemo_mXEZY-Ng,,1,sYRa6DNksBdPZOmNse17yg,0,4,2013-05-08,1
9v8IyMk_S6eJujux1Cno7g,BrCPKnEnvw4DuhgWyt78mg,,0,I3TDRONsLNW4XOEzTbqlOA,4,3,2008-06-29,6
rq5pIVFNP1dsonI9S8W17g,5o6vsrK6hWxidO1cWXLIhQ,,0,u_sWfvTu99RNXPBe0zn_jQ,0,3,2012-09-19,3
dQjlzZ_W87TYT-VfgjuT4g,Pffainnv0HZ6LiLeG1YnoQ,,0,X4a5AH0dXc1QLKuoxmDD2Q,0,5,2013-10-29,4
ZPnjxhKUsBDhXEOBKY_n2g,r6Gwy-dpO5jWn34LobYfMw,,1,zKNe7itqzTGttuG62T8MSg,1,4,2013-12-26,2
aIl-qMUXPDdaMxFRJk918w,xBAoTpKNi_ikKFSz3-s0bw,,1,ZgWUM594Yqk52IvBgoIrdA,0,3,2012-07-27,1
ZDBwaX_QgYXve8F9_EmElA,sYa6KnPPXOo2c_V5HG0d9A,,0,ZgWUM594Yqk52IvBgoIrdA,0,4,2015-11-29,0
sjpVZwAX8gQSH82AGyig4Q,mIpW69ZirfW4hMhJzAg-QA,,0,XWgur3BY0odC8poiDO4XIg,1,5,2007-03-07,1
zTWH9b_ItSdLOK9ypeFOIw,ljiwBbmPIqRK2z6ylwwnnQ,,5,PF_L0dY7Ad76BleQ6Hc7Qg,0,4,2007-08-14,6
zTWH9b_ItSdLOK9ypeFOIw,CcjL2QzKEhKC3WoQZR47cg,,3,5FE1Y9cZ-YOQA943nTi7cA,0,5,2006-11-27,2
fBVItPE-4FB9-4o0Qc1M4w,aty2JQ2VSsPgqCf0s77DVQ,,0,esscl73R4FpTPOgnPWiTEw,1,2,2014-12-20,0
t27Ws5Srw_mf2kNXiZOwMw,lVVZTQJOdRJokPy8HIiuVQ,,0,6rqhrsI9NnDX1H1F8syL8w,0,3,2014-11-26,0
1FsgDucpH86m-jWnKnSUxw,hQ8aHVnLg1PatixxmUnV9w,,0,UpkfQApZT5rctZicZ_ZTgw,1,1,2009-08-20,0
6t59s0bNlMySHZFxty-jeA,JH5UHDvpJMu-4auyTUpkvg,,1,NCTd71BBS6cxgr97P0mUVQ,1,5,2013-07-09,1
SRMKX0-l_3ufBg1cA76E2Q,5gAsG7syKNb6-EoP2VP7cA,,0,voDQoHzmrY6kYctSqao8Lw,0,4,2012-12-21,0
bhiYsdHOWhjnwKxu1lD4Bg,Me9qapR2nqBetTnU47rrhA,,0,aRkYtXfmEKYG-eTDf_qUsw,0,4,2014-04-02,2
U8ayzBXrBzgjdrCYOzwNOg,CtSdP0y8ABnL22EWl6xRWA,,0,YacTpiq0ZptFcXD7I-kdGA,0,4,2012-02-26,0
2vZBunWLbHnnaCzszEAUhQ,_boYH_b37MEteK5WoSUN9A,,1,YacTpiq0ZptFcXD7I-kdGA,2,5,2012-11-10,2
Fx77PhYhaUnBiLmGgJA7qw,FAwJA4qMLQ0V9tacYuUbOw,,0,YacTpiq0ZptFcXD7I-kdGA,0,5,2013-12-29,0
mRrghJj8zJ0Wwa34dF1hJg,gkc2d-70lERUYqWDk1yQnQ,,0,438avb8WSYIKFn77dtsFow,0,5,2014-05-05,0
1IF_teCaIatMmhXr3yQKhw,_bHlLL7sqvXiL2AJT6DaSw,,0,HbUQ_3dlm3uCacmhTEMnuA,0,3,2013-01-04,0
v_S5R9PqJHEnKrFis7-RSA,2kfKFpZEVHsxE3T0k5pe6A,,0,UEUQS4z7s-DRzQjky92KYw,0,4,2011-03-29,1
ndIFWr5xyiMMw71BllAcTA,9-S1nW1FsKZHijDU3hQZ1w,,0,tFU2Js_nbIZOrnKfYJYBBg,0,4,2009-02-14,0
s-cBWafz43hQXCxMq2D9Qw,H6LVwc161po_cWq5uk1h3Q,,2,tFU2Js_nbIZOrnKfYJYBBg,1,5,2011-12-22,2
Puep39nrLraI9ryxFVgg3w,0mhXmJMHcLUwNSLhJRck2A,,0,tFU2Js_nbIZOrnKfYJYBBg,0,4,2013-01-05,0
1jmqnpfMF61w1mDdpAP9EA,yvFf6SQnV11o12snLsg2xA,,0,CZjcFdvJhksq9dy58NVEzw,0,3,2013-12-28,0
y3tvIOiiu4OWVWPPEVp_WA,2qAxkUw4jQZuVkakGZPbpg,,0,ZNdsRbGeOfrYYPRl6AziCQ,0,5,2011-10-31,0
O6kH222IvT9k6vY5Mo5ekA,rMrlkwGVAA32g561pkG4og,,0,Xy54RutATsomOfsDVR-m_Q,0,5,2011-01-01,1
MXF7wQxZ-cZYmVpe-W_Kkg,y-rKxnpdzZk8Mp94n_9LjQ,,4,exLaqeER1uY9kVfwfFxvKA,2,3,2011-03-15,5
7x3-B0yaO_hqXm42VKStzw,kG20z0me1fxokkcg6BGjhw,,0,-2n-OHbbwIv3SY8RP9bgTQ,0,5,2011-12-14,0
kPBOUfcko39gFe4FEb7khw,YCUWlq1AIVzEOFb52xaMSQ,,0,#NAME?,0,4,2013-12-10,0
v-HksoosvZozoWmkKr7gSA,f1uVjCEGRL8KzLWCnj7avQ,,0,f6KGn2OyYk6LWEpnUEgerw,0,4,2010-06-27,0
z6vw2NudIhciinVOgvcRVg,NAX7O2eLZk4bBHRTqxJw3Q,,0,Ak4s2gS-jx8iW33jY4u3jA,0,5,2009-10-24,0
dkHMJslryQJFtoRckjggow,5PM1jKg1aEZhv_Aps-mjcQ,,0,qMWWQpMiMcV8jz_57cBB0w,0,3,2013-12-15,0
H1tN4ITtiMj3UH83OSviiw,lzU6JaVUCy1U0Rl-Lyl8aQ,,1,1yx2zLskVTe5WQdYjL2Apw,1,4,2014-01-17,3
ez3AXTDwueKEwwx3-8qJDw,ml6v9xaaZEDoDrD8xQakIg,,0,N1Dq9PyY1jDQdZcX4u8oFg,0,4,2010-12-30,0
m9m2P-7bSG3w6padltIw4g,RUs-6dfyjkooHyjLKSfixw,,0,W33EBdIVWmr01_vBk1JjVA,0,5,2006-11-12,3
iCOPqpQ_mmQ3jaBP2Lz1bQ,BlxuEH2TKGcmMXwXMNWr3w,,0,rXb8s7TOx2-uWxzACEXcpg,0,5,2011-02-02,1
Ot7oxzU-TAS_Lpev_MMHPA,BHQJphOs1_Nd-WsKWVG4Ng,,0,rXb8s7TOx2-uWxzACEXcpg,0,2,2012-07-24,0
e6jqQ_YXlGiLPi1z2HO0Pg,StBktlsq-4R6W1aRsB9POg,,0,EbqMsiVbaF8AyHwDfYgj7A,2,4,2011-04-04,2
RBEaNqUxLLSyzVFwS3gV0Q,ZI-Q59-6MyhhnQ2DLq_rRQ,,2,f4uVDIJvQ75JRZJ3vqfuIA,0,5,2014-12-20,3
yfRrC6MhxpIJ4-xMcrmk5Q,L2-C-wFD-peekiB8kWTSWA,,4,RSr7nAayztT5mBLUBMpbpg,8,5,2010-12-06,8
9HCfCmd0t5GErgm7He6AeQ,maCD1DEkg_I1fAUUpbving,,2,C4GHQTB-G0R2Geov298GLw,1,5,2015-05-09,4
J3wXKA-dlUgFlCOOCppnKw,zm-n3nChcxrLK7Rq9RugMA,,3,aHUz8Npmmik5GxgooUoz_g,1,2,2009-12-07,3
5-Om7fBz-cOkTi9Z712H1w,i-umjNs8Rin2F2V43JjuPw,,1,bcW-OuYklAXeEZWBgc7TaA,1,5,2012-08-22,1
7QhhjuD_2Uv2OkfWyn1vUA,Sf5T-tZTYa8suqz-OoRImA,,1,mAsGRLsm0F-J4NC9CT7CpQ,0,3,2008-12-07,1
JzPCN2iEGNWvzvJOXM-dKQ,YAS1B_glHfC_6m3T9ai32A,,2,#NAME?,1,4,2010-12-30,1
5X377UdWBlky87Fy6zWzHw,rry_pGJn5obWbRFx_d6e8A,,1,#NAME?,1,5,2011-01-13,2
RbuRUPyuq5--Y9HYbR0cbQ,H9rxBHL4_Xs7epCx2YT9Ew,,1,#NAME?,0,5,2011-01-26,1
5MhbO-FbPPRkM1G9oZsdOQ,y8VxGz3fJCmca2aDbIANCA,,5,#NAME?,2,4,2011-02-21,11
uZbTb-u-GVjTa2gtQfry5g,hdPkS5xKZS5NPnbhydCdzw,,2,#NAME?,2,4,2011-03-25,2
vW4fr70P7H_yFMm30DsMbQ,xVpJQkmFBBlVthIBsaB_gw,,0,#NAME?,0,4,2011-05-23,2
yhGfcKunPjcy-v-1ppr6oQ,IzP8dB7NO5eodW3ZCjWGRw,,0,#NAME?,0,5,2012-01-08,2
Qp1AJD1cdTf7JVY9mXixBw,#NAME?,,2,IKDPP8onhaxbM12drBWCKQ,1,3,2007-07-07,2
4ozupHULqGyO42s3zNUzOQ,Dq_7-J2KoM-NDlbG7xL6rw,,4,vWnlScr9y2F6_ctDJZ6XLg,5,5,2011-11-13,5
lL5HiCJ4i3plI-M_3E-nJQ,6Ad0CkNMdypMRdffzUYo_w,,3,r_0k2yqAo1Z4tg_IgXr7Jg,3,5,2013-07-19,4
66oDhsKSB_eSrhCKiERDow,2XmdKpr2Rl7bvdy4qZDNQw,,0,r_0k2yqAo1Z4tg_IgXr7Jg,0,4,2015-08-28,0
fFmLNPsvu-mT0ewk-sG37w,AoSZ_rESiVWDQIWtCsh74A,,0,DrH5vlQM5g_K2yFoaRlvBQ,0,4,2013-01-20,1
BjwXX-sChcjx2E55B_7rXg,JZyj_mfJ4G4-JHJlDKeyvw,,3,WNy1uzcmm_UHmTyR--o5IA,3,5,2013-02-10,3
APLIPfq1Rf8QyhHHk2uAyA,w-Nt0lByhghIOjrS2AvY5A,,3,ojjtPlnSmCX1zCzWL7JoNQ,1,5,2007-11-28,4
r8xfTpifZ7gP5Cd5CSQaIQ,3p7XkiGdMuTaEjrJXiy4Cw,,1,c0zhbiffge6fGl_Nzgxbqw,0,4,2010-09-09,0
OI-VGo5ij4TMHVw8xWrKNA,zwUVRYuAH7DeKU_I-n2cDw,,2,P8gXyZy1ZS7B4S20q8hzPQ,0,2,2010-12-21,5
_mR-DpU7--8g2XfuTmR7_Q,w_gY2iQcosA0_A7oGXleUg,,4,Pt5AYjhzoU93biVeVahLKw,0,4,2011-01-25,2
7qMz0BsAB0-X7hwVv6mHsQ,RD2rui3eWxon5pH2HEcneQ,,0,Pt5AYjhzoU93biVeVahLKw,0,5,2011-12-10,0
enL3_8d_oMa7gYnsTCHBYw,b1I2QODObk_IiUTlw6eIMg,,2,Pt5AYjhzoU93biVeVahLKw,0,5,2012-12-16,2
R-5E6dfIlilS3YTPNcdnSA,wfe1HCMiZyahT2fsdTDI6g,,5,Pt5AYjhzoU93biVeVahLKw,2,5,2013-03-08,6
5lq4LkrviYgQ4LJNsBYHcA,oqyc5O-w1EEw8AmU2TuU0w,,6,50nln4YPr0QDo_v1uBmHfg,4,5,2010-12-28,7
7-RXlQ28ZiQvgQp7WCEQAg,LltVmyevW1llG1PN3naTKQ,,0,50nln4YPr0QDo_v1uBmHfg,0,4,2011-01-04,1
2lXziVhEkM7eeHhcfAcANQ,cCfnabHWCENUCIZ032ZDyQ,,2,50nln4YPr0QDo_v1uBmHfg,1,5,2013-01-12,2
UsULgP4bKA8RMzs8dQzcsA,aQ2Ygd_Am4XVj0q_8IhU6A,,4,-8wyZkzfBmCFkMwCGcR4PQ,0,5,2008-06-03,5
0lXjMakFtAX_iVbKYOCsfQ,JxyAOkxTknPeGbDsVPLRjw,,0,EmlgWjs1ZzZEpDjZCSPLmw,0,5,2013-12-26,0
O2y5bJUvuCgAQVGyewbF0A,mip16CqGH1rppAUbwgKSQg,,8,7AFuQq5FCu2WGZP1GUntdQ,2,5,2015-08-15,9
_jW1H29ZEcdjrCk9H4AheQ,cz_SaiNXbgQYN2eVfc0pug,,1,rNahhyqDlouyDMHh57p3ug,0,5,2007-10-07,2
BDxgg70iKe10XtmntuAy_A,4V22C0jEpfwdc9onZ8dCcw,,2,rNahhyqDlouyDMHh57p3ug,2,3,2009-09-28,4
66oDhsKSB_eSrhCKiERDow,D0UxQYLnib2NsMJoLoGfFw,,0,ck7qdqcX1TPKuJV5YweMGw,0,3,2015-03-04,0
EWdxVssuts7utOF_CuAdiw,snkEvb71U5L_bHn28_wPSQ,,0,xzcbAF-YsyeCr4c0s3uq0A,0,4,2008-07-06,0
YstDe6QPNYLqaYPhTbD0vw,wdH5toGMA9lEfE3Dx-N9dw,,2,YkFBelUWinftlweJzuiIAw,1,4,2008-12-16,2
fczQCSmaWF78toLEmb0Zsw,GRKFvEdMmC21eR4ep-ZFzw,,7,YkFBelUWinftlweJzuiIAw,6,4,2009-01-24,8
zsv2dPr2Dg_TKaTQSkj1TQ,yKvsCOyV30Hpi5uM4x3ceQ,,0,YkFBelUWinftlweJzuiIAw,0,3,2011-03-12,2
66oDhsKSB_eSrhCKiERDow,6uuMDEnKDamx0Dkh6n_C2A,,0,YkFBelUWinftlweJzuiIAw,0,4,2014-12-31,1
8mXv6tHklTJVWI3rkU3qkQ,jrYvEZvBkh8mvpdnMh6FWg,,1,XMoicaCYrGRX0IT_1kkUlw,0,4,2007-11-25,0
0o0VMEJeQY0pAAZ9nxErBA,HakHUeQnohHSF63MS36pmw,,2,P8rSye_7l_2P-JU2IzKkhg,1,1,2010-11-28,3
f4JAb7SZK7cJlnZ1T9mVRg,27L5leEJiBeXUY2yc3-WkQ,,0,P8rSye_7l_2P-JU2IzKkhg,0,1,2015-10-31,0
fczQCSmaWF78toLEmb0Zsw,A6sZ2pFCbJDWkfnVuQOxkA,,6,-4A5xmN21zi_TXnUESauUQ,5,5,2009-01-23,11
FgDirdF5qYQ6dI8U-gh3kA,JmZdMmtf-o1ckCHasprIww,,0,jDZS6BUrz5PI-M4iQCTMsg,0,5,2015-07-26,0
kEeIrbREnRip5AWQZe5YfQ,x8azF2eApY2g-uBGy-PcNQ,,0,GQck1WKEOYjgQReVLeCTHQ,0,2,2014-03-09,0
NILlagzLQ9oKakwt2EIn0Q,BM1tjK3lEPjhIH_Hm4Vp5w,,0,YkFQ1mj86QYPr3CWXRIsDQ,0,2,2015-09-29,0
tKCi7SQhY7MHzzKYpxkUug,nJ_JX_GvP1l4X_kZdex79Q,,0,0oRG2_PbJglmK3jg7LWDmA,0,4,2014-12-21,0
CYHX8nnPoqclfWSsl1JWnA,rNawUEBAvXJZaIjB4pcnSw,,0,V_JQFb-vD8rENixERfjueQ,0,2,2013-11-07,0
uj79HTtyOdAdd_TaPcdxjA,mzc1lOV7SFG06owa1wRETw,,1,VzmP95EmSQEKABQmH14_ZA,0,3,2008-04-27,1
-7LfdqX286W8zJ01ljY_SQ,myp_tDntO15nLs8QwBvAJA,,1,85fKIrxqQBUtq4OMvrXTNQ,0,3,2012-11-18,0
zR9GJhW9csvVrTgyXi-mWQ,SpnMlZyP0X-prt-HxjpuLA,,1,ttPxQVqhh_m2iVFdxAO9rQ,1,5,2015-04-20,2
uZbTb-u-GVjTa2gtQfry5g,SMRhiy2s08MsrtMy5HzsIg,,7,5KaAFyRd4JmBBSk6pZzNNQ,2,4,2015-11-29,5
ez3AXTDwueKEwwx3-8qJDw,abPKlkwPztL-n8GM9y1BuA,,0,e-U3s4nPAR0OK4RprleF4g,0,4,2011-09-19,0
66oDhsKSB_eSrhCKiERDow,yRuY0vP9ykXUWBMsZ2SqMA,,0,JgJ7-0V_tCPVcn97aSZVug,1,2,2015-06-13,0
8rtq3j1z6SRtMRrdwq4j8g,YgKUlhBqpmiQLEAjZsMCzw,,0,uRFN1CH9l9JVMkpq6Bai6A,1,1,2015-05-27,1
eEZYeB3-dRbN1ur3j5rAvQ,bWpLv6qtGsAWRgKCG2ILsg,,0,3mrp7wim9_rCMTO3kRp3Rw,0,5,2011-12-27,1
AZXkTgqF-4UyjjTkOtU3QQ,Bio9WYxi8ui2NOliWR5HhA,,1,YT2MnnnSclWim7HOAl3aXA,1,3,2010-12-05,2
xxynxAA2MZhlpgA_uDKsCg,3XditYdoRN1dQLwB6WjGrw,,1,ta6GXjcGAhMlC-KtxX6VfQ,0,4,2009-01-10,1
xh6Y_AhTkGFEztMNeF09Kg,#NAME?,,0,yXMvhCmUADlaHabo-DiUYw,0,5,2014-11-15,0
HJxWXInD22fjTNvX-0OU-g,cgptXfv1WS7wM5wSyZm1Kg,,0,3eD46byrm9HE01MCTdrA2A,0,5,2011-02-09,0
nGvolzdWXhC-U8U0ZLydWQ,2x5ILJVPGc89H_mPqtn2zg,,0,LLDGTT7FExklkQvHebEjRg,0,4,2010-02-20,1
qmivMSTRSQMW6UKVcTRUAg,wHTdk6APTzEvb0D__yAbpw,,0,LLDGTT7FExklkQvHebEjRg,0,3,2011-03-15,0
qqtmFGhyyHc37coT4qJxaw,5DsCosPjvkRGEfhcjpxoWw,,2,LLDGTT7FExklkQvHebEjRg,1,5,2011-09-08,2
XgqiwJdbUNJ7N43ni1-eDw,c-Enn6V_qlFNSMS5csMpYQ,,0,LLDGTT7FExklkQvHebEjRg,0,5,2012-07-16,0
arV70f_Sb9oM2kw3q5DdCA,E3XQ0FlVQJe_6MWE5H-pCQ,,0,LLDGTT7FExklkQvHebEjRg,0,5,2012-07-27,0
